flow_id,window_id,pkt_count,size_mean,size_std,size_min,size_max,bytes_total,iat_mean,iat_std,iat_max,iat_min,proto,Label
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",31,45,293.0,0.0,293,293,13185,0.021883866666666703,0.0002980426218586043,0.023032000000000608,0.02072300000000027,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",31,22,679.0,1.0,678,680,14938,0.04472154545454546,0.061821782949589156,0.18908199999999908,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",31,43,304.0,0.0,304,304,13072,0.023250279069767454,0.0001974326291433716,0.02385900000000163,0.022642999999998636,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",31,40,317.0,0.0,317,317,12680,0.024875425000000017,0.0002492067301959678,0.025532000000001887,0.023697999999999553,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",31,148,1432.0,0.0,1432,1432,211936,0.006734722972972959,0.0006310134686203886,0.008939000000001585,0.0007580000000011466,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",31,28,679.0714285714286,0.9974457174120674,678,680,19014,0.03744360714285718,0.05051131856350856,0.16304500000000033,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",31,46,291.0,0.0,291,291,13386,0.021625369565217382,0.00020900939844614038,0.022296999999998235,0.020951000000000164,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",31,192,1336.0,0.0,1336,1336,256512,0.005213734374999983,0.000218563842850733,0.005895000000002426,0.004529999999999035,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",31,11,134.0,0.0,134,134,1474,0.09037681818181814,0.05134096009800682,0.19152700000000067,0.006712000000000273,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",31,16,134.0,0.0,134,134,2144,0.06159206249999993,0.041283220260276754,0.11419899999999927,0.00017700000000075988,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",31,10,134.0,0.0,134,134,1340,0.09838740000000001,0.05595060695685121,0.18908200000000264,0.006868999999998238,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",31,15,134.0,0.0,134,134,2010,0.06989466666666667,0.04979697585953975,0.16304500000000033,0.00017700000000075988,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",32,30,679.0666666666667,0.997775303139718,678,680,20372,0.03941263333333336,0.05312210480737315,0.18624399999999852,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",32,45,294.0,0.0,294,294,13230,0.022004022222222138,0.0002258679544329731,0.02279500000000212,0.021202000000002386,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",32,45,296.0,0.0,296,296,13320,0.022250333333333414,9.768088633668752e-05,0.022612999999999772,0.021881000000000483,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",32,13,646.0,114.31939064272113,250,680,8398,0.04722630769230754,0.05420667571914612,0.16905599999999765,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",32,48,293.0,0.0,293,293,14064,0.02095572916666666,0.0042850001154201185,0.022394000000005576,0.00021399999999971442,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",32,27,679.0370370370371,0.9993138935727441,678,680,18334,0.03778418518518531,0.0518239115059882,0.18542499999999507,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",32,43,304.0,0.0,304,304,13072,0.023253,0.0001548538696004324,0.023724999999998886,0.022775000000002876,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",32,40,317.0,0.0,317,317,12680,0.02487554999999988,0.00011615204475073775,0.025275000000000603,0.024469000000003405,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",32,149,1432.0,0.0,1432,1432,213368,0.006737093959731552,0.0005925669485273679,0.007668999999999926,0.00038099999999730016,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",32,26,679.0769230769231,0.9970370305242863,678,680,17656,0.03747061538461543,0.046991998979430835,0.11685899999999805,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",32,47,291.0,0.0,291,291,13677,0.021625255319148898,0.0001598993657042494,0.0221650000000011,0.021037999999997226,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",32,192,1336.0,0.0,1336,1336,256512,0.0052138281250000045,0.00023011866649073323,0.0058830000000043015,0.0043959999999998445,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",32,14,134.0,0.0,134,134,1876,0.08444042857142849,0.0475265791872829,0.1862450000000031,0.006175999999996407,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",32,11,134.0,0.0,134,134,1474,0.07612936363636374,0.04950102656653176,0.16905599999999765,0.00027599999999949887,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",32,14,134.0,0.0,134,134,1876,0.07286949999999999,0.051180127633053574,0.18536399999999986,0.00028100000000108594,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",32,13,134.0,0.0,134,134,1742,0.07493792307692332,0.03992345023139609,0.11681500000000256,0.00017300000000375348,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",33,36,679.0555555555555,0.9984555975339682,678,680,24446,0.026478305555555477,0.04099647167122986,0.15584999999999383,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",33,46,294.0,0.0,294,294,13524,0.021996391304347832,0.00025882060920759425,0.02288300000000021,0.021106000000003178,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",33,45,296.0,0.0,296,296,13320,0.022249844444444337,0.00015065441772505126,0.022751999999996997,0.021750000000004377,17,VoIP_Call
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",33,47,293.0,0.0,293,293,13771,0.02140995744680848,0.0027222578469763693,0.023029000000001076,0.0036559999999994375,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",33,30,679.0666666666667,0.997775303139718,678,680,20372,0.033028533333333124,0.04244300749297615,0.1381319999999988,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",33,44,304.0,0.0,304,304,13376,0.022719454545454584,0.0032753861982871856,0.023889999999994416,0.0013720000000034815,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",33,42,317.0,0.0,317,317,13314,0.02429116666666668,0.0036858965111986916,0.02583500000000072,0.0007840000000030045,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",33,150,1432.0,0.0,1432,1432,214800,0.006646906666666676,0.0009328001525638959,0.008815999999995938,0.0005389999999962924,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",33,37,678.918918918919,0.9967075088965284,678,680,25120,0.025882729729729773,0.03723833277878042,0.09405900000000145,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",33,46,291.0,0.0,291,291,13386,0.021632586956521812,0.0001448575876487927,0.02195800000000503,0.02129099999999795,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",33,192,1336.0,0.0,1336,1336,256512,0.005215093749999992,0.0002481435269371942,0.006261999999999546,0.004172000000004061,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",33,17,136.35294117647058,3.6451607964305097,134,142,2318,0.056085941176470845,0.043577285578708665,0.155820999999996,0.004305999999999699,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",33,1,134.0,0.0,134,134,134,0.3162880000000001,0.0,0.3162880000000001,0.3162880000000001,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",33,15,134.0,0.0,134,134,2010,0.06605706666666672,0.037404756668044534,0.1371870000000044,0.0005329999999972301,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",33,27,144.66666666666666,10.442080110640648,134,158,3906,0.035472185185185176,0.039415874618340306,0.09356100000000112,0.00020399999999654028,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",34,30,678.4666666666667,0.8459051693633014,678,680,20354,0.03242700000000009,0.041688522834627866,0.11189499999999697,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",34,45,294.0,0.0,294,294,13230,0.022008666666666777,0.0001939137265202775,0.02246799999999638,0.021531000000003075,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",34,45,296.0,0.0,296,296,13320,0.022250444444444403,0.00016927289676840212,0.022753999999999053,0.021748999999999796,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",34,9,582.6666666666666,137.65012007098125,388,680,5244,0.2482453333333336,0.7006513132518617,2.2299850000000063,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",34,48,293.0,0.0,293,293,14064,0.020964562499999968,0.004110321712399817,0.022910000000003095,0.00026799999999838064,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",34,33,678.8484848484849,0.9884549351697022,678,680,22402,0.029936606060606195,0.040312753919098464,0.10662699999999603,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",34,44,304.0,0.0,304,304,13376,0.022725545454545457,0.003083160033697831,0.024641000000002578,0.003203999999996654,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",34,41,317.0,0.0,317,317,12997,0.024268121951219534,0.003814344499482722,0.02581299999999942,0.0002550000000027808,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",34,151,1432.0,0.0,1432,1432,216232,0.006647847682119199,0.0011907808598857349,0.011155999999999722,0.0004429999999970846,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",34,15,678.1333333333333,0.4988876515698588,678,680,10172,0.06380886666666659,0.07850914472074043,0.3176419999999993,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",34,46,291.0,0.0,291,291,13386,0.021618173913043486,0.00026667406456372096,0.02249700000000132,0.02075800000000072,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",34,192,1336.0,0.0,1336,1336,256512,0.005212197916666679,0.000299499934605739,0.006669999999999732,0.0037570000000002324,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",34,27,150.2962962962963,7.692299250813137,134,158,4058,0.03602999999999983,0.04092687100454027,0.10519100000000492,0.0003109999999963975,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",34,22,145.27272727272728,10.694866305347448,134,158,3196,0.04521304545454541,0.042188344991648065,0.10662700000000314,0.0003430000000008704,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",34,27,156.22222222222223,3.3259176771323924,150,158,4218,0.035447740740740606,0.04104940837178495,0.09878199999999993,0.0002939999999966858,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",35,27,678.6666666666666,0.9428090415820631,678,680,18324,0.03805911111111121,0.04708482340323274,0.11351600000000417,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",35,46,294.0,0.0,294,294,13524,0.0219998913043478,0.00018854986980256183,0.022461999999997317,0.021537000000002138,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",35,45,296.0,0.0,296,296,13320,0.022258866666666675,0.00023327424013607517,0.023167000000000826,0.02132699999999943,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",35,27,678.7407407407408,0.9658077637337259,678,680,18326,0.04122970370370375,0.06381524466934571,0.2725059999999999,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",35,45,293.0,0.0,293,293,13185,0.021874577777777897,0.0012001874018279096,0.027498000000001355,0.01625800000000055,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",35,31,678.7741935483871,0.9741721851962257,678,680,21042,0.032471451612903116,0.04467572361046469,0.11116100000000273,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",35,45,304.0,0.0,304,304,13680,0.022213577777777813,0.004405507923744612,0.024996000000001573,0.0007999999999981355,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",35,40,317.0,0.0,317,317,12680,0.024867350000000066,0.00026477939402342997,0.025808999999995308,0.023918999999999357,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",35,147,1432.0,0.0,1432,1432,210504,0.00678691156462584,0.0006486205973090809,0.010680999999998164,0.002577999999999747,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",35,18,679.2222222222222,0.974996043043569,678,680,12226,0.05753033333333314,0.09371313368110763,0.27140899999999846,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",35,46,291.0,0.0,291,291,13386,0.021625369565217302,0.0001727014713424064,0.021988999999997816,0.021260000000005164,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",35,191,1336.0,0.0,1336,1336,255176,0.005213884816753923,0.0002361679838070698,0.006264999999999077,0.0044490000000010355,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",35,21,148.47619047619048,8.04522365026395,134,158,3118,0.048933095238095144,0.047563132280913814,0.11348900000000128,0.0005980000000036512,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",35,23,141.30434782608697,4.666576648695214,134,150,3250,0.12207573913043468,0.3958181629969499,1.9668500000000009,0.00031200000000097816,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",35,20,144.8,8.10925397308532,134,158,2896,0.049991750000000224,0.046062426739019294,0.11116100000000273,0.004070999999996161,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",35,8,135.0,2.6457513110645907,134,142,1080,0.12944325000000045,0.1020821598379852,0.2712770000000049,0.0005249999999961119,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",36,12,678.1666666666666,0.5527707983925667,678,680,8138,0.0729175833333328,0.047834787972873834,0.12776300000000163,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",36,45,294.0,0.0,294,294,13230,0.02199575555555558,0.00030609767181659386,0.023125000000000284,0.020874999999996646,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",36,45,296.0,0.0,296,296,13320,0.022241844444444485,0.0004479602638897016,0.024049999999995464,0.02042400000000555,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",36,18,678.5555555555555,0.8958064164776167,678,680,12214,0.053163777777777615,0.056169374621719566,0.1442910000000026,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",36,46,293.0,0.0,293,293,13478,0.02187543478260871,0.0004752423478866854,0.023730000000000473,0.020015999999998257,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",36,15,678.2666666666667,0.679869268479038,678,680,10174,0.05149613333333368,0.05900625995589292,0.14412200000000297,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",36,43,304.0,0.0,304,304,13072,0.023250255813953475,0.0002305598941534702,0.02403600000000239,0.022247999999997603,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",36,40,317.0,0.0,317,317,12680,0.024875375000000054,0.0005486950285686446,0.02685600000000221,0.022380999999995765,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",36,150,1432.0,0.0,1432,1432,214800,0.006690300000000017,0.0008717471479737124,0.009140000000002146,0.00033499999999975216,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",36,25,678.72,0.9599999999999999,678,680,16968,0.040622280000000045,0.05837584292669006,0.22363200000000205,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",36,47,291.0,0.0,291,291,13677,0.021625297872340507,0.00027824930768927895,0.022655000000000314,0.020743000000003065,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",36,192,1336.0,0.0,1336,1336,256512,0.0052135208333333365,0.0002506630988982054,0.006379000000002577,0.004345000000000709,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",36,20,148.8,7.704544113703289,142,158,2976,0.05154810000000012,0.048837882459112095,0.12745199999999812,0.0002539999999982001,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",36,14,140.28571428571428,6.880911187881311,134,150,1964,0.0683533571428571,0.053838718086796265,0.1442479999999975,0.004202999999996848,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",36,21,154.57142857142858,3.958973274443149,150,158,3246,0.049104999999999996,0.05504394035677338,0.14412300000000045,0.00019700000000000273,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",36,24,139.66666666666666,3.6362373715452376,134,142,3352,0.04231487499999975,0.057676350773311076,0.22334599999999938,0.00016800000000216642,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",37,7,679.1428571428571,0.989743318610787,678,680,4754,0.14515585714285756,0.17915350539724936,0.4753149999999948,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",37,45,294.0,0.0,294,294,13230,0.021997088888888863,0.00019471002053951205,0.02252899999999869,0.021476000000006934,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",37,45,296.0,0.0,296,296,13320,0.022253600000000043,0.002241050184374942,0.033353999999995665,0.012346999999998332,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",37,30,679.0666666666667,0.997775303139718,678,680,20372,0.035665700000000085,0.04338862693391,0.12979900000000555,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",37,46,293.0,0.0,293,293,13478,0.02189626086956517,0.0003686730868814382,0.023130999999999347,0.02062000000000097,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",37,18,679.1111111111111,0.9938079899999065,678,680,12224,0.07007077777777779,0.1027105983369219,0.2728359999999981,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",37,43,304.0,0.0,304,304,13072,0.02325599999999986,0.001265425767120345,0.02889199999999903,0.017349000000002945,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",37,40,317.0,0.0,317,317,12680,0.024875349999999942,0.00031564026596690205,0.02619399999999672,0.0235800000000026,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",37,148,1432.0,0.0,1432,1432,211936,0.006739817567567558,0.0007355020443608434,0.009239000000000885,0.000362000000002638,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",37,30,679.0,1.0,678,680,20370,0.03357433333333333,0.04764439374808124,0.15356299999999834,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",37,46,291.0,0.0,291,291,13386,0.021625282608695628,0.0002615932507309115,0.022601999999999123,0.020827000000004148,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",37,192,1336.0,0.0,1336,1336,256512,0.005213692708333347,0.000285952655516411,0.006607999999999947,0.003819000000000017,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",37,4,136.0,3.4641016151377544,134,142,544,0.2150142499999994,0.1728924937806364,0.47454400000000163,0.04149300000000267,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",37,14,134.0,0.0,134,134,1876,0.07642650000000017,0.030370326224199405,0.12980000000000302,0.006740000000000634,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",37,8,137.0,5.5677643628300215,134,150,1096,0.12523912499999934,0.09954729114149494,0.2605270000000033,0.00426999999999822,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",37,18,134.0,0.0,134,134,2412,0.0559571666666668,0.050320427194409365,0.15356300000000545,0.00027599999999949887,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",38,23,679.0434782608696,0.9990543733109615,678,680,15618,0.04989086956521729,0.07212751034003909,0.2607939999999971,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",38,46,294.0,0.0,294,294,13524,0.022000391304347774,0.00011094818184499228,0.022247000000000128,0.021732000000000085,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",38,45,296.0,0.0,296,296,13320,0.022247155555555606,0.0007585424607044818,0.025773000000000934,0.01872900000000044,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",38,30,679.0666666666667,0.997775303139718,678,680,20372,0.03184176666666663,0.04455502602152669,0.175296000000003,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",38,45,293.0,0.0,293,293,13185,0.021853866666666652,0.0005113991526524862,0.023621000000005665,0.020488000000000284,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",38,23,679.0434782608696,0.9990543733109615,678,680,15618,0.04003469565217382,0.05809387406036939,0.14204499999999598,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",38,43,304.0,0.0,304,304,13072,0.023244767441860593,0.00020576910035509794,0.02388700000000199,0.022610999999997716,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",38,41,317.0,0.0,317,317,12997,0.024875756097560948,0.0007095104042100649,0.028024999999999523,0.02172999999999803,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",38,147,1432.0,0.0,1432,1432,210504,0.006777006802721095,0.0010371057286848973,0.01663400000000337,0.0,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",38,29,679.0344827586207,0.9994052928406513,678,680,19692,0.03594527586206908,0.04139732139335314,0.12694599999999667,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",38,46,291.0,0.0,291,291,13386,0.021625304347826165,0.00019604323719732615,0.022089000000001136,0.02116299999999427,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",38,192,1336.0,0.0,1336,1336,256512,0.00521368749999999,0.00019067652650588666,0.005777999999999395,0.004643999999998982,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",38,12,134.0,0.0,134,134,1608,0.09562883333333379,0.0748122163685348,0.2607940000000042,0.00020399999999654028,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",38,14,134.0,0.0,134,134,1876,0.06823235714285707,0.042185471142507716,0.1752520000000004,0.006283000000003369,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",38,12,134.0,0.0,134,134,1608,0.07677808333333343,0.0609096294500543,0.14180999999999955,0.00023000000000195087,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",38,19,134.0,0.0,134,134,2546,0.054863894736842146,0.03962125116371695,0.1269449999999992,0.00014999999999787406,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",39,23,678.9565217391304,0.9990543733109615,678,680,15616,0.04032300000000016,0.04591941622299714,0.11058100000000337,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",39,45,294.0,0.0,294,294,13230,0.021999955555555555,0.0002707455513586069,0.022914999999997576,0.02108599999999683,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",39,45,296.0,0.0,296,296,13320,0.022250199999999942,0.0001233874836084322,0.022603000000003703,0.021892000000001133,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",39,23,678.5217391304348,0.8782178207271374,678,680,15606,0.03862656521739121,0.045096533335218555,0.12112499999999926,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",39,48,293.0,0.0,293,293,14064,0.020963895833333357,0.004277725360513532,0.023049999999997794,0.00039600000000206137,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",39,25,679.04,0.9991996797437435,678,680,16976,0.04267876000000001,0.05658062841310977,0.17095600000000388,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",39,43,304.0,0.0,304,304,13072,0.023259232558139498,0.00039039186259810993,0.024409000000005676,0.02209799999999973,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",39,40,317.0,0.0,317,317,12680,0.02489124999999994,0.00018017099516779952,0.02551899999999563,0.02440599999999904,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",39,148,1432.0,0.0,1432,1432,211936,0.006782567567567551,0.000578952807699262,0.009672999999999377,0.00389099999999587,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",39,28,678.7857142857143,0.9767710236555245,678,680,19006,0.03605335714285702,0.0482173201766278,0.1511820000000057,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",39,46,291.0,0.0,291,291,13386,0.0216254347826086,0.00013843907028524718,0.022038999999999476,0.021205000000001917,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",39,192,1336.0,0.0,1336,1336,256512,0.005213734374999983,0.00023092095343456323,0.006070999999998605,0.004358000000003415,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",39,12,134.0,0.0,134,134,1608,0.07727016666666664,0.03436754833616735,0.10996099999999842,0.0004770000000036134,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",39,20,139.6,3.6660605559646715,134,142,2792,0.05026660000000014,0.045526553897038746,0.1165629999999993,0.0040269999999935635,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",39,12,134.0,0.0,134,134,1608,0.08891908333333316,0.05047820373431493,0.17095599999999678,0.006390000000003226,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",39,21,138.57142857142858,5.278631032590865,134,150,2910,0.048059952380952384,0.05009293265947178,0.1512260000000012,0.00019499999999794682,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",40,20,678.7,0.9539392014169457,678,680,13574,0.050497950000000104,0.07104609779254262,0.23145199999999733,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",40,46,294.0,0.0,294,294,13524,0.02200043478260869,0.00018251583042457135,0.022460000000002367,0.021538999999997088,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",40,45,296.0,0.0,296,296,13320,0.022250333333333257,0.0002794252036663325,0.023006999999999778,0.021500000000003183,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",40,20,678.6,0.9165151389911681,678,680,13572,0.05255640000000028,0.0675968468409585,0.22245300000000157,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",40,46,293.0,0.0,293,293,13478,0.021875347826086883,0.00011663659978055983,0.022159000000002038,0.021601999999994348,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",40,23,678.695652173913,1.7304129340984693,672,680,15610,0.034269999999999974,0.04990606473383082,0.13037200000000126,0.0,6,Web_Traffic
